"","Date.Local","wdc.ozone.Mean","wdc.ozone.Max.Value","wdc.ozone.Max.Hour","wdc.ozone.AQI","wdc.nitrogen.Mean","wdc.nitrogen.Max.Value","wdc.nitrogen.Max.Hour","wdc.nitrogen.AQI","wdc.pm.Max.Value","wdc.pm.Max.Hour","wdc.pm.Mean","wdc.pm.AQI","wdc.temp.Mean","wdc.temp.Max.Value","wdc.temp.Max.Hour","wdc.rh.Mean","wdc.rh.Max.Value","wdc.rh.Max.Hour"
"2238","2017-01-21",0.008235,0.012,9,11,13.7,21,19,20,11,0,8.318182,NA,47.9125,49.5,18,88.854167,91.2,23
"2239","2017-01-22",0.010529,0.022,23,20,11.716667,17.2,16,16,11,0,7.166667,NA,48.033333,50.7,16,90.1375,92.1,6
"2240","2017-01-23",0.025471,0.026,8,24,6.195833,10.2,0,9,7,21,3.090909,NA,42.670833,49.1,0,86.078261,90.1,0
"2241","2017-01-24",0.021,0.024,7,22,7.716667,10.5,7,9,9,18,4.208333,NA,42.583333,46.9,17,71.8625,86.8,1
"2242","2017-01-25",0.013412,0.026,8,24,18.066667,37.4,18,35,12,22,5.181818,NA,50.9125,59.4,15,51.1875,63.1,0
"2243","2017-01-26",0.021235,0.027,10,25,14.545833,35.8,8,33,9,4,4.909091,NA,50.529167,55.8,11,46.833333,57.9,3
"2244","2017-01-27",0.023824,0.027,9,25,6.708333,10.5,8,9,9,20,4.708333,NA,40,42.6,0,39.679167,47.2,5
"2245","2017-01-28",0.023118,0.029,10,27,12.4125,34.8,22,32,16,22,7.458333,NA,39.566667,46.9,16,39.416667,44.8,9
"2246","2017-01-29",0.031529,0.035,10,32,10.45,28.8,0,26,17,19,10.416667,NA,39.754167,43,16,48.775,68,23
"2247","2017-01-30",0.026941,0.031,10,29,9.704545,16.8,18,15,17,2,11.041667,NA,33.141667,36,0,59.2125,88.3,4
"2248","2017-01-31",0.019824,0.029,11,27,18.420833,34.4,21,32,13,23,7.958333,NA,41.6625,54.5,16,41.025,50.8,8
"2249","2017-02-01",0.024529,0.03,18,28,25.108333,45.6,7,42,15,7,8.125,NA,45.354167,49.6,16,46.575,57.8,7
"2250","2017-02-02",0.030353,0.033,13,31,11.420833,25.1,7,24,12,19,7.791667,NA,42.525,46.8,15,42.429167,55.3,5
"2251","2017-02-03",0.030118,0.031,8,29,9.670833,15.5,7,14,18,19,9.708333,NA,33.9625,36,16,34.395833,39.1,22
"2252","2017-02-04",0.030588,0.036,9,33,9.579167,17.6,21,16,17,23,10.916667,NA,31.808333,37.9,16,33.408333,48.9,7
"2253","2017-02-05",0.018882,0.035,10,32,17.4875,44.4,23,42,30,22,14.083333,NA,42.2125,51.8,16,35.966667,49.1,23
"2254","2017-02-06",0.027647,0.032,10,30,27.704167,44,2,42,25,4,16.916667,NA,50.266667,59.9,16,46.4875,64.8,5
"2255","2017-02-07",0.032118,0.036,18,33,16.625,32.7,7,30,17,7,10.958333,NA,61.154167,70.9,16,50.6125,62.3,23
"2256","2017-02-08",0.026059,0.035,10,32,13.7,34.8,7,32,17,1,10.041667,NA,62.233333,67.8,13,52.345833,67.8,7
"2257","2017-02-09",0.034294,0.036,17,33,6.75,12.8,3,11,13,21,7.083333,NA,35.4,51.3,0,55.9375,81.9,4
"2258","2017-02-10",0.029176,0.033,8,31,10.209091,18.9,8,17,14,8,9.208333,NA,30.55,37.2,23,35.229167,46,5
"2259","2017-02-11",0.008706,0.019,7,18,25.583333,43.2,18,41,39,23,16.375,NA,46.2375,52.2,16,40.541667,49.8,23
"2260","2017-02-12",0.026412,0.039,22,36,14.4625,39.7,0,37,30,0,16.041667,NA,47.925,52.7,22,66.454167,82.7,12
"2261","2017-02-13",0.027706,0.04,9,37,6.991667,21.7,23,20,9,8,5.791667,NA,39.745833,45.3,0,39.783333,49.7,23
"2262","2017-02-14",0.018706,0.029,11,27,28.577273,40,7,38,18,6,10.5,NA,39.670833,46,17,50.920833,68.1,13
"2263","2017-02-15",0.031118,0.037,13,34,20.0625,40.8,7,38,11,2,7.130435,NA,42.091667,48.6,12,45.478261,55.9,10
"2264","2017-02-16",0.032059,0.036,11,33,6.395833,10.7,8,9,8,23,5.208333,NA,34.420833,37,15,44.204167,59.8,8
"2265","2017-02-17",0.013588,0.025,9,23,22.475,40.7,18,38,17,13,11.875,NA,38.6,50.7,16,42.204167,54.5,23
"2266","2017-02-18",0.016176,0.027,11,25,34.154167,51.2,21,48,27,20,16.125,NA,52.295833,68,16,41.970833,64.1,5
"2267","2017-02-19",0.042824,0.049,10,45,12.683333,44.6,1,42,19,1,10.458333,NA,61.341667,68,15,44.016667,55.4,6
"2268","2017-02-20",0.035353,0.042,9,39,9.179167,16.5,19,15,23,3,10.041667,NA,56.65,64.4,15,42.5125,62.2,3
"2269","2017-02-21",0.038294,0.042,10,39,11.5625,28.1,7,26,11,11,7.954545,NA,48.116667,55.4,14,42.075,62.1,23
"2270","2017-02-22",0.024471,0.029,12,27,16.845833,28.9,8,26,21,12,10.958333,NA,53.6,61.3,15,64.570833,81.8,23
"2271","2017-02-23",0.034471,0.039,11,36,13.078947,25.8,7,24,21,6,7.625,NA,63.9875,74.1,16,64.266667,85.2,3
"2272","2017-02-24",0.038353,0.045,11,42,8.925,17.9,8,16,13,17,5.521739,NA,65.670833,74.1,15,63.1,81.5,6
"2273","2017-02-25",0.035471,0.038,10,35,4.329167,7.1,7,7,8,2,4.26087,NA,60.179167,73.2,13,62.870833,83.2,5
"2274","2017-02-26",0.025353,0.039,10,36,8.2,40.1,23,38,21,23,8.5,NA,40.4875,46.4,16,38.033333,44.4,3
"2275","2017-02-27",0.023333,0.025,12,23,20.770833,37.5,5,35,23,9,12.166667,NA,47.083333,54,16,45.133333,75.2,6
"2276","2017-02-28",0.030529,0.036,10,33,21.920833,40.1,6,38,17,8,10.041667,NA,56.9375,66.2,14,57.179167,88.2,23
"2277","2017-03-01",0.032941,0.039,23,36,8.508333,20.2,7,19,11,13,5.375,NA,63.845833,74.3,13,69.279167,89.9,2
"2278","2017-03-02",0.038059,0.041,10,38,3.65,6.7,20,6,10,20,4.545455,NA,46.904167,61.5,0,36.479167,65.2,0
"2279","2017-03-03",0.037,0.04,11,37,5.5875,16.2,8,15,10,6,6.666667,NA,36.129167,38.8,0,43.6375,74.2,4
"2280","2017-03-04",0.038647,0.042,9,39,7.175,22.5,6,21,12,20,8.458333,NA,33.1125,39.9,16,33.745833,44,6
"2281","2017-03-05",0.027176,0.041,10,38,11,46.8,22,43,19,22,8.25,NA,31.05,39.6,16,24.741667,38.5,4
"2282","2017-03-06",0.031647,0.038,9,35,18.233333,47.4,0,44,16,14,9.208333,NA,43.041667,52.7,16,45.9625,61.6,23
"2283","2017-03-07",0.029,0.038,23,35,20.9,38,20,36,15,16,10,NA,56.1375,68.2,15,65.573333,76.3,21
"2284","2017-03-08",0.039,0.043,14,40,7.646667,13.5,20,12,10,0,5.642857,NA,59.3,66.4,16,37.006667,68.4,0
"2285","2017-03-09",0.036294,0.054,11,50,18.966667,52.5,20,49,22,22,9.375,NA,61.629167,70.3,15,19.491667,26.8,5
"2286","2017-03-10",0.039941,0.043,12,40,6.4375,24.4,0,23,13,0,5.458333,NA,41.475,56.8,0,46.270833,83.6,10
"2287","2017-03-11",0.039471,0.042,10,39,4.079167,5.9,20,5,9,19,5.875,NA,30.441667,35.8,15,35.754167,45.4,2
"2288","2017-03-12",0.037882,0.043,9,40,4.795833,7.3,22,7,19,19,9.583333,NA,31.5625,38.5,16,34.495833,40.9,7
"2289","2017-03-13",0.037294,0.039,10,36,11.316667,33.9,6,31,42,13,10.583333,NA,32.4875,41.2,15,51.979167,90.5,22
"2290","2017-03-14",0.038,0.04,21,37,5.883333,10.9,5,9,16,17,8.458333,NA,32.466667,37.6,14,59.6,90.5,1
"2291","2017-03-15",0.040529,0.043,17,40,5.733333,12.5,7,11,12,0,7.136364,NA,26.891667,31.8,17,41.825,49.5,3
"2292","2017-03-16",0.037588,0.045,9,42,10.015,25,6,24,12,21,8.083333,NA,33.479167,39,16,38.391667,46.6,6
"2293","2017-03-17",0.043,0.047,10,44,16.316667,50.6,6,47,21,6,12.541667,NA,40.416667,48.7,14,42.75,68,22
"2294","2017-03-18",0.037765,0.045,12,42,10.204167,23.1,8,22,23,20,12.708333,NA,45.183333,55.2,14,70.354167,87.6,21
"2295","2017-03-19",0.040824,0.049,9,45,7.05,13.4,5,12,15,4,9.083333,NA,41.7,49.1,15,66.916667,86.4,3
"2296","2017-03-20",0.030941,0.044,9,41,11.9375,29.4,22,27,18,21,10.809524,NA,45.795833,50.7,18,48.729167,67.6,6
"2297","2017-03-21",0.037,0.04,11,37,16.266667,35,8,33,17,11,11.208333,NA,52.4,59.9,16,48.05,57.9,5
"2298","2017-03-22",0.040118,0.046,10,43,5.518182,10.6,19,9,9,0,5.916667,NA,44.379167,57.2,0,28.8625,47.1,1
"2299","2017-03-23",0.035765,0.039,21,36,15.325,27.4,6,25,15,13,8.583333,NA,37.420833,46.4,16,25.729167,39.3,22
"2300","2017-03-24",0.033471,0.041,11,38,16.220833,34.3,22,32,18,10,11.625,NA,48.216667,61.3,18,50.3,71.7,10
"2301","2017-03-25",0.044529,0.05,10,46,15.329167,30.1,6,28,22,12,12.875,NA,66.858333,77.2,15,49.241667,61.4,6
"2302","2017-03-26",0.033706,0.039,7,36,4.645833,7.2,0,7,19,0,11.166667,NA,47.4,54.5,0,81.020833,91.2,23
"2303","2017-03-27",0.022471,0.033,12,31,15.04,29.8,8,27,44,8,11.916667,NA,57.5625,74.5,16,75.975,91.8,6
"2304","2017-03-28",0.038857,0.049,10,45,12.944444,28.1,7,26,13,3,5.958333,NA,64.545833,69.1,15,68.55,79.1,6
"2305","2017-03-29",0.038118,0.044,11,41,5.533333,11.3,20,10,11,2,4.695652,NA,57.6875,63.1,15,49.35,80.6,2
"2306","2017-03-30",0.038647,0.042,17,39,8.529167,17.5,7,16,11,9,7.083333,NA,48.670833,52.9,14,48.316667,65.2,23
"2307","2017-03-31",0.019706,0.024,7,22,11.558333,18.9,13,17,17,23,5.458333,NA,46.195833,50.7,16,85.230435,89.5,7
"2308","2017-04-01",0.032176,0.036,21,33,5.7875,10.9,2,9,17,2,6.791667,NA,50.725,56.1,14,64.729167,87.4,3
"2309","2017-04-02",0.037,0.049,10,45,8.358333,40.4,22,38,13,22,6.875,NA,54.133333,63,16,42.554167,62.1,5
"2310","2017-04-03",0.039471,0.044,11,41,10.125,20.7,6,19,16,8,7.125,NA,58.720833,66.6,16,56.852174,86.7,21
"2311","2017-04-04",0.044824,0.048,14,44,5.854167,12.8,7,11,8,6,3.625,NA,69.308333,79,15,55.183333,85.3,2
"2312","2017-04-05",0.048588,0.052,11,48,5.775,12.4,6,11,11,2,5.208333,NA,64.4875,72.3,15,43.5875,60.6,23
"2313","2017-04-06",0.031176,0.035,9,32,8.285714,30.7,8,28,16,9,2.583333,NA,55.170833,57.2,17,73.3375,90.6,10
"2314","2017-04-07",0.033706,0.037,20,34,4.8875,19.9,0,18,8,18,2.625,NA,45.520833,50.5,0,46.6375,61.8,6
"2315","2017-04-08",0.037882,0.052,11,48,5.854167,18.1,23,17,10,5,4.708333,NA,51.095833,61.3,16,29.4375,49.4,1
"2316","2017-04-09",0.051412,0.058,11,61,18.5,42.9,1,40,17,0,8.583333,NA,59.7625,71.2,17,32.870833,60,4
"2317","2017-04-10",0.050059,0.057,11,58,12.5125,29.5,6,27,18,22,11.041667,NA,67.679167,80.8,15,35.483333,54.8,5
"2318","2017-04-11",0.053647,0.064,11,80,11.245833,22.9,6,21,31,23,13.291667,NA,73.858333,84.4,15,38.133333,53.3,6
"2319","2017-04-12",0.048,0.053,11,49,6.425,14.6,6,13,16,0,7.791667,NA,69.8625,76.1,17,42.679167,59.8,4
"2320","2017-04-13",0.037941,0.051,10,47,8.7125,18.1,22,17,11,3,6.791667,NA,61.645833,68,16,31.316667,38.7,5
"2321","2017-04-14",0.049412,0.055,11,51,13.670833,29,5,27,12,15,9.458333,NA,60.5125,69.3,15,38.520833,53.7,23
"2322","2017-04-15",0.042059,0.053,11,49,8.441667,22.7,23,21,17,23,8.5,NA,64.479167,76.3,17,56.2125,67.9,22
"2323","2017-04-16",0.043,0.051,10,47,6.683333,16.1,6,15,16,0,11.466667,NA,76.533333,86.4,14,44.695833,65.1,5
"2324","2017-04-17",0.031529,0.045,10,42,10.866667,30.1,21,28,10,2,4.666667,NA,67.233333,72.5,0,57.9375,74.3,11
"2325","2017-04-18",0.042471,0.051,12,47,7.369565,18.6,6,17,7,6,3.541667,NA,62.252174,69.1,14,37.682609,52.9,23
"2326","2017-04-19",0.032929,0.035,13,32,7.195238,11.5,6,10,7,13,2.333333,NA,57.125,61.5,18,65.5125,79.4,5
"2327","2017-04-20",0.031882,0.043,12,40,8.933333,16.5,7,15,8,16,3.954545,NA,67.370833,80.8,15,67.920833,83.5,23
"2328","2017-04-21",0.026176,0.033,11,31,11.608333,21,20,20,28,9,13.625,NA,67.970833,79.7,15,78.158333,89.6,6
"2329","2017-04-22",0.022,0.028,12,26,6.516667,11,8,10,36,8,11.708333,NA,55.979167,62.2,0,84.454167,87.8,6
"2330","2017-04-23",0.024,0.032,11,30,6.191667,18.8,22,17,10,0,4.916667,NA,53.375,58.6,15,60.491667,82.2,0
"2331","2017-04-24",0.028882,0.034,20,31,8.613043,19,0,18,23,14,6.083333,NA,53.156522,55.2,12,73.413043,81.6,8
"2332","2017-04-25",0.025647,0.03,7,28,5.933333,9.8,11,8,7,8,2,NA,56.1875,58.8,16,87.341667,90,22
"2333","2017-04-26",0.019824,0.03,10,28,8.65,21,21,20,7,6,1.666667,NA,61.8375,68.9,16,76.382609,89.7,0
"2334","2017-04-27",0.044824,0.051,11,47,10.866667,18.5,6,17,33,11,15.166667,NA,70.170833,82.2,15,66.004167,91.2,6
"2335","2017-04-28",0.043294,0.056,9,54,7.1375,13.1,6,12,25,4,14.125,NA,75.279167,83.1,15,54.825,74.7,5
"2336","2017-04-29",0.034471,0.049,10,45,8.191667,18.8,20,17,20,23,11.291667,NA,80.358333,90,15,58.995833,78.6,5
"2337","2017-04-30",0.029529,0.037,10,34,5.595833,9.2,0,8,21,0,10.416667,NA,76.0875,85.5,16,67.504167,84,4
"2338","2017-05-01",0.028529,0.032,12,30,5.791667,18.9,5,17,10,4,4.083333,NA,73.504167,81.5,16,66.6625,85.9,3
"2339","2017-05-02",0.044529,0.05,11,46,4.21,6.7,6,6,6,9,1.333333,NA,70.9875,75.6,15,42.533333,72.7,3
"2340","2017-05-03",0.033412,0.043,7,40,6.725,18.4,23,17,10,22,2.958333,NA,60.630435,65.5,0,39.134783,47.6,5
"2341","2017-05-04",0.038529,0.044,9,41,10.220833,23,2,22,9,0,4.291667,NA,57.621739,64.4,15,55.104348,87.8,23
"2342","2017-05-05",0.034882,0.037,14,34,6.5125,15.4,8,14,5,5,0.125,NA,64.958333,72.9,15,82.208333,90.5,8
"2343","2017-05-06",0.026647,0.029,9,27,5.5625,10.4,22,9,5,3,1.333333,NA,55.825,64,0,72.008333,78.8,0
"2344","2017-05-07",0.039529,0.042,12,39,3.520833,7.9,5,7,5,14,2.416667,NA,54.445833,61.2,14,48.575,67.2,0
"2345","2017-05-08",0.037824,0.051,11,47,6.925,33,22,31,10,22,4.73913,NA,54.241667,61.5,16,36.95,56.7,4
"2346","2017-05-09",0.043471,0.055,10,51,10.233333,24.4,22,23,11,2,5.208333,NA,55.945833,65.3,17,35.2375,59.3,4
"2347","2017-05-10",0.054882,0.068,12,93,12.395833,32.4,6,30,16,23,8.208333,NA,62.329167,72.9,15,41.516667,61.2,5
"2348","2017-05-11",0.032412,0.041,9,38,9.166667,14.6,0,13,12,11,7.565217,NA,54.1625,61.5,0,79.975,88,15
"2349","2017-05-12",0.030118,0.031,9,29,8.525,15.1,5,14,10,6,5.208333,NA,52.275,57,12,77.641667,88.3,23
"2350","2017-05-13",0.024941,0.032,11,30,4.625,10.8,23,9,5,5,2.166667,NA,52.8125,56.8,15,77.975,89.4,2
"2351","2017-05-14",0.049,0.058,11,61,6.929167,16.8,5,15,12,8,5.833333,NA,64.6625,77.5,14,49.45,85.6,3
"2352","2017-05-15",0.038706,0.046,11,43,3.55,9.7,21,8,7,21,3.041667,NA,63.570833,73.4,16,35.575,48.7,6
"2353","2017-05-16",0.049,0.059,11,64,9.5,26.8,6,25,16,20,6.291667,NA,69.725,79.9,15,38.991667,56.4,5
"2354","2017-05-17",0.055765,0.072,10,105,12.327273,25.1,9,24,19,23,11.083333,NA,79.316667,91.4,15,46.879167,63.4,5
"2355","2017-05-18",0.046059,0.062,9,74,9.685714,18.3,5,17,21,17,10.958333,NA,80.570833,89.1,15,51.516667,71.5,22
"2356","2017-05-19",0.034647,0.049,9,45,9.270833,25.6,6,24,13,6,6.541667,NA,79.7875,90.3,14,58.845833,76.6,5
"2357","2017-05-20",0.036059,0.037,11,34,6.329167,26.3,1,25,16,15,6.958333,NA,67.5125,73.4,0,62.616667,82,4
"2358","2017-05-21",0.037588,0.042,13,39,2.008333,3,22,3,9,3,3.791667,NA,62.016667,66.2,15,49.154167,60,23
"2359","2017-05-22",0.018529,0.028,11,26,9.329167,17.5,22,16,10,12,4.291667,NA,63.5125,70.5,15,79.7125,89.2,23
"2360","2017-05-23",0.025059,0.028,23,26,9.270833,15.8,7,14,17,12,9.541667,NA,62.016667,65.1,14,76.533333,89.7,0
"2361","2017-05-24",0.041059,0.045,18,42,6.1375,11.8,7,10,8,6,2.954545,NA,60.229167,63.9,17,77.516667,88.4,2
"2362","2017-05-25",0.034235,0.042,11,39,5.856522,11.6,20,10,4,0,0.333333,NA,62.177273,73,15,79.177273,90.1,6
"2363","2017-06-05",0.037647,0.05,13,46,9.372727,23.1,23,22,16,7,11.941176,NA,72.2,76.3,0,72.620833,79.9,23
